raceId,year,circuitId,driverId,Results_position,DidWin,Results_desc,Qualifying_position,surname,name,status
35,2008,18,2,10,No,,8,Heidfeld,AutÃ_dromo JosÃ© Carlos Pace,+1 Lap
35,2008,18,7,14,No,,9,Bourdais,AutÃ_dromo JosÃ© Carlos Pace,+1 Lap
35,2008,18,10,6,No,,10,Glock,AutÃ_dromo JosÃ© Carlos Pace,Finished
35,2008,18,12,,No,,11,Piquet Jr.,AutÃ_dromo JosÃ© Carlos Pace,Accident
35,2008,18,17,9,No,,12,Webber,AutÃ_dromo JosÃ© Carlos Pace,Finished
35,2008,18,9,11,No,,13,Kubica,AutÃ_dromo JosÃ© Carlos Pace,+1 Lap
35,2008,18,14,,No,,14,Coulthard,AutÃ_dromo JosÃ© Carlos Pace,Collision
35,2008,18,22,15,No,,15,Barrichello,AutÃ_dromo JosÃ© Carlos Pace,+1 Lap
35,2008,18,6,17,No,,16,Nakajima,AutÃ_dromo JosÃ© Carlos Pace,+2 Laps
35,2008,18,18,13,No,,17,Button,AutÃ_dromo JosÃ© Carlos Pace,+1 Lap
35,2008,18,3,12,No,,18,Rosberg,AutÃ_dromo JosÃ© Carlos Pace,+1 Lap
35,2008,18,21,18,No,,19,Fisichella,AutÃ_dromo JosÃ© Carlos Pace,+2 Laps
35,2008,18,16,16,No,,20,Sutil,AutÃ_dromo JosÃ© Carlos Pace,+2 Laps
36,2007,1,8,1,Yes,First,1,RÃ_ikkÃ¶nen,Albert Park Grand Prix Circuit,Finished
36,2007,1,4,2,No,Second,2,Alonso,Albert Park Grand Prix Circuit,Finished
36,2007,1,2,4,No,,3,Heidfeld,Albert Park Grand Prix Circuit,Finished
36,2007,1,1,3,No,Third,4,Hamilton,Albert Park Grand Prix Circuit,Finished
36,2007,1,9,,No,,5,Kubica,Albert Park Grand Prix Circuit,Gearbox
36,2007,1,21,5,No,,6,Fisichella,Albert Park Grand Prix Circuit,Finished
36,2007,1,17,13,No,,7,Webber,Albert Park Grand Prix Circuit,+1 Lap
36,2007,1,15,9,No,,8,Trulli,Albert Park Grand Prix Circuit,+1 Lap
36,2007,1,23,8,No,,9,Schumacher,Albert Park Grand Prix Circuit,+1 Lap
36,2007,1,11,12,No,,10,Sato,Albert Park Grand Prix Circuit,+1 Lap
36,2007,1,19,16,No,,11,Davidson,Albert Park Grand Prix Circuit,+2 Laps
36,2007,1,3,7,No,,12,Rosberg,Albert Park Grand Prix Circuit,+1 Lap
36,2007,1,5,10,No,,13,Kovalainen,Albert Park Grand Prix Circuit,+1 Lap
36,2007,1,18,15,No,,14,Button,Albert Park Grand Prix Circuit,+1 Lap
36,2007,1,25,,No,,15,Wurz,Albert Park Grand Prix Circuit,Collision
36,2007,1,13,6,No,,16,Massa,Albert Park Grand Prix Circuit,Finished
36,2007,1,22,11,No,,17,Barrichello,Albert Park Grand Prix Circuit,+1 Lap
36,2007,1,26,,No,,18,Speed,Albert Park Grand Prix Circuit,Puncture
36,2007,1,14,,No,,19,Coulthard,Albert Park Grand Prix Circuit,Collision
36,2007,1,24,14,No,,20,Liuzzi,Albert Park Grand Prix Circuit,+1 Lap
36,2007,1,16,17,No,,21,Sutil,Albert Park Grand Prix Circuit,+2 Laps
36,2007,1,27,,No,,22,Albers,Albert Park Grand Prix Circuit,Accident
37,2007,2,13,5,No,,1,Massa,Sepang International Circuit,Finished
37,2007,2,4,1,Yes,First,2,Alonso,Sepang International Circuit,Finished
37,2007,2,8,3,No,Third,3,RÃ_ikkÃ¶nen,Sepang International Circuit,Finished
37,2007,2,1,2,No,Second,4,Hamilton,Sepang International Circuit,Finished
37,2007,2,2,4,No,,5,Heidfeld,Sepang International Circuit,Finished
37,2007,2,3,,No,,6,Rosberg,Sepang International Circuit,Hydraulics
37,2007,2,9,18,No,,7,Kubica,Sepang International Circuit,+1 Lap
37,2007,2,15,7,No,,8,Trulli,Sepang International Circuit,Finished
37,2007,2,23,15,No,,9,Schumacher,Sepang International Circuit,+1 Lap
37,2007,2,17,10,No,,10,Webber,Sepang International Circuit,Finished
37,2007,2,5,8,No,,11,Kovalainen,Sepang International Circuit,Finished
37,2007,2,21,6,No,,12,Fisichella,Sepang International Circuit,Finished
37,2007,2,14,,No,,13,Coulthard,Sepang International Circuit,Brakes
37,2007,2,11,13,No,,14,Sato,Sepang International Circuit,+1 Lap
37,2007,2,18,12,No,,15,Button,Sepang International Circuit,+1 Lap
37,2007,2,24,17,No,,16,Liuzzi,Sepang International Circuit,+1 Lap
37,2007,2,26,14,No,,17,Speed,Sepang International Circuit,+1 Lap
37,2007,2,19,16,No,,18,Davidson,Sepang International Circuit,+1 Lap
37,2007,2,22,11,No,,19,Barrichello,Sepang International Circuit,+1 Lap
37,2007,2,25,9,No,,20,Wurz,Sepang International Circuit,Finished
37,2007,2,27,,No,,21,Albers,Sepang International Circuit,Engine
37,2007,2,16,,No,,22,Sutil,Sepang International Circuit,Collision
38,2007,3,13,1,Yes,First,1,Massa,Bahrain International Circuit,Finished
38,2007,3,1,2,No,Second,2,Hamilton,Bahrain International Circuit,Finished
38,2007,3,8,3,No,Third,3,RÃ_ikkÃ¶nen,Bahrain International Circuit,Finished
38,2007,3,4,5,No,,4,Alonso,Bahrain International Circuit,Finished
38,2007,3,2,4,No,,5,Heidfeld,Bahrain International Circuit,Finished
38,2007,3,9,6,No,,6,Kubica,Bahrain International Circuit,Finished
38,2007,3,21,8,No,,7,Fisichella,Bahrain International Circuit,Finished
38,2007,3,17,,No,,8,Webber,Bahrain International Circuit,Gearbox
38,2007,3,15,7,No,,9,Trulli,Bahrain International Circuit,Finished
38,2007,3,3,10,No,,10,Rosberg,Bahrain International Circuit,Finished
38,2007,3,25,11,No,,11,Wurz,Bahrain International Circuit,+1 Lap
38,2007,3,5,9,No,,12,Kovalainen,Bahrain International Circuit,Finished
38,2007,3,19,16,No,,13,Davidson,Bahrain International Circuit,Engine
38,2007,3,23,12,No,,14,Schumacher,Bahrain International Circuit,+1 Lap
38,2007,3,22,13,No,,15,Barrichello,Bahrain International Circuit,+1 Lap
38,2007,3,18,,No,,16,Button,Bahrain International Circuit,Collision
38,2007,3,11,,No,,17,Sato,Bahrain International Circuit,Engine
38,2007,3,24,,No,,18,Liuzzi,Bahrain International Circuit,Hydraulics
38,2007,3,26,,No,,19,Speed,Bahrain International Circuit,Collision
38,2007,3,16,15,No,,20,Sutil,Bahrain International Circuit,+4 Laps
38,2007,3,14,,No,,21,Coulthard,Bahrain International Circuit,Driveshaft
38,2007,3,27,14,No,,22,Albers,Bahrain International Circuit,+2 Laps
39,2007,4,13,1,Yes,First,1,Massa,Circuit de Barcelona-Catalunya,Finished
39,2007,4,4,3,No,Third,2,Alonso,Circuit de Barcelona-Catalunya,Finished
39,2007,4,8,,No,,3,RÃ_ikkÃ¶nen,Circuit de Barcelona-Catalunya,Suspension
39,2007,4,1,2,No,Second,4,Hamilton,Circuit de Barcelona-Catalunya,Finished
39,2007,4,9,4,No,,5,Kubica,Circuit de Barcelona-Catalunya,Finished
39,2007,4,15,,No,,6,Trulli,Circuit de Barcelona-Catalunya,Fuel pressure
39,2007,4,2,,No,,7,Heidfeld,Circuit de Barcelona-Catalunya,Gearbox
39,2007,4,5,7,No,,8,Kovalainen,Circuit de Barcelona-Catalunya,Finished
39,2007,4,14,5,No,,9,Coulthard,Circuit de Barcelona-Catalunya,Finished
39,2007,4,21,9,No,,10,Fisichella,Circuit de Barcelona-Catalunya,+1 Lap
39,2007,4,3,6,No,,11,Rosberg,Circuit de Barcelona-Catalunya,Finished
39,2007,4,22,10,No,,12,Barrichello,Circuit de Barcelona-Catalunya,+1 Lap
39,2007,4,11,8,No,,13,Sato,Circuit de Barcelona-Catalunya,+1 Lap
39,2007,4,18,12,No,,14,Button,Circuit de Barcelona-Catalunya,+1 Lap
39,2007,4,19,11,No,,15,Davidson,Circuit de Barcelona-Catalunya,+1 Lap
39,2007,4,24,,No,,16,Liuzzi,Circuit de Barcelona-Catalunya,Retired
39,2007,4,23,,No,,17,Schumacher,Circuit de Barcelona-Catalunya,Suspension
39,2007,4,25,,No,,18,Wurz,Circuit de Barcelona-Catalunya,Collision
39,2007,4,17,,No,,19,Webber,Circuit de Barcelona-Catalunya,Hydraulics
39,2007,4,16,13,No,,20,Sutil,Circuit de Barcelona-Catalunya,+2 Laps
39,2007,4,27,14,No,,21,Albers,Circuit de Barcelona-Catalunya,+2 Laps
39,2007,4,26,,No,,22,Speed,Circuit de Barcelona-Catalunya,Tyre
40,2007,6,4,1,Yes,First,1,Alonso,Circuit de Monaco,Finished
40,2007,6,1,2,No,Second,2,Hamilton,Circuit de Monaco,Finished
40,2007,6,13,3,No,Third,3,Massa,Circuit de Monaco,Finished
40,2007,6,21,4,No,,4,Fisichella,Circuit de Monaco,+1 Lap
40,2007,6,3,12,No,,5,Rosberg,Circuit de Monaco,+1 Lap
40,2007,6,17,,No,,6,Webber,Circuit de Monaco,Gearbox
40,2007,6,2,6,No,,7,Heidfeld,Circuit de Monaco,+1 Lap
40,2007,6,9,5,No,,8,Kubica,Circuit de Monaco,+1 Lap
40,2007,6,22,10,No,,9,Barrichello,Circuit de Monaco,+1 Lap
40,2007,6,18,11,No,,10,Button,Circuit de Monaco,+1 Lap
40,2007,6,25,7,No,,11,Wurz,Circuit de Monaco,+1 Lap
40,2007,6,24,,No,,12,Liuzzi,Circuit de Monaco,Accident
40,2007,6,14,14,No,,13,Coulthard,Circuit de Monaco,+2 Laps
40,2007,6,15,15,No,,14,Trulli,Circuit de Monaco,+2 Laps
40,2007,6,5,13,No,,15,Kovalainen,Circuit de Monaco,Engine
40,2007,6,8,8,No,,16,RÃ_ikkÃ¶nen,Circuit de Monaco,+1 Lap
40,2007,6,19,18,No,,17,Davidson,Circuit de Monaco,+2 Laps
40,2007,6,26,9,No,,18,Speed,Circuit de Monaco,+1 Lap
40,2007,6,16,,No,,19,Sutil,Circuit de Monaco,Accident
40,2007,6,23,16,No,,20,Schumacher,Circuit de Monaco,+2 Laps
40,2007,6,11,17,No,,21,Sato,Circuit de Monaco,+2 Laps
40,2007,6,27,19,No,,22,Albers,Circuit de Monaco,Driveshaft
41,2007,7,1,1,Yes,First,1,Hamilton,Circuit Gilles Villeneuve,Finished
41,2007,7,4,7,No,,2,Alonso,Circuit Gilles Villeneuve,Finished
41,2007,7,2,2,No,Second,3,Heidfeld,Circuit Gilles Villeneuve,Finished
41,2007,7,8,5,No,,4,RÃ_ikkÃ¶nen,Circuit Gilles Villeneuve,Finished
41,2007,7,13,,No,,5,Massa,Circuit Gilles Villeneuve,Disqualified
41,2007,7,17,9,No,,6,Webber,Circuit Gilles Villeneuve,Finished
41,2007,7,3,10,No,,7,Rosberg,Circuit Gilles Villeneuve,Finished
41,2007,7,9,,No,,8,Kubica,Circuit Gilles Villeneuve,Accident
41,2007,7,21,,No,,9,Fisichella,Circuit Gilles Villeneuve,Disqualified
41,2007,7,15,,No,,10,Trulli,Circuit Gilles Villeneuve,Accident
41,2007,7,11,6,No,,11,Sato,Circuit Gilles Villeneuve,Finished
41,2007,7,24,,No,,12,Liuzzi,Circuit Gilles Villeneuve,Accident
41,2007,7,22,12,No,,13,Barrichello,Circuit Gilles Villeneuve,Finished
41,2007,7,14,,No,,14,Coulthard,Circuit Gilles Villeneuve,Gearbox
41,2007,7,18,,No,,15,Button,Circuit Gilles Villeneuve,Gearbox
41,2007,7,26,,No,,16,Speed,Circuit Gilles Villeneuve,Accident
41,2007,7,19,11,No,,17,Davidson,Circuit Gilles Villeneuve,Finished
41,2007,7,23,8,No,,18,Schumacher,Circuit Gilles Villeneuve,Finished
41,2007,7,25,3,No,Third,19,Wurz,Circuit Gilles Villeneuve,Finished
41,2007,7,16,,No,,20,Sutil,Circuit Gilles Villeneuve,Accident
41,2007,7,27,,No,,21,Albers,Circuit Gilles Villeneuve,Front wing
41,2007,7,5,4,No,,22,Kovalainen,Circuit Gilles Villeneuve,Finished
42,2007,19,1,1,Yes,First,1,Hamilton,Indianapolis Motor Speedway,Finished
42,2007,19,4,2,No,Second,2,Alonso,Indianapolis Motor Speedway,Finished
42,2007,19,13,3,No,Third,3,Massa,Indianapolis Motor Speedway,Finished
42,2007,19,8,4,No,,4,RÃ_ikkÃ¶nen,Indianapolis Motor Speedway,Finished
42,2007,19,2,,No,,5,Heidfeld,Indianapolis Motor Speedway,Transmission
42,2007,19,5,5,No,,6,Kovalainen,Indianapolis Motor Speedway,Finished
42,2007,19,20,8,No,,7,Vettel,Indianapolis Motor Speedway,Finished
42,2007,19,15,6,No,,8,Trulli,Indianapolis Motor Speedway,Finished
42,2007,19,17,7,No,,9,Webber,Indianapolis Motor Speedway,Finished
42,2007,19,21,9,No,,10,Fisichella,Indianapolis Motor Speedway,+1 Lap
42,2007,19,14,,No,,11,Coulthard,Indianapolis Motor Speedway,Collision
42,2007,19,23,,No,,12,Schumacher,Indianapolis Motor Speedway,Collision
42,2007,19,18,12,No,,13,Button,Indianapolis Motor Speedway,+1 Lap
42,2007,19,3,16,No,,14,Rosberg,Indianapolis Motor Speedway,Engine
42,2007,19,22,,No,,15,Barrichello,Indianapolis Motor Speedway,Collision
42,2007,19,19,11,No,,16,Davidson,Indianapolis Motor Speedway,+1 Lap
42,2007,19,25,10,No,,17,Wurz,Indianapolis Motor Speedway,+1 Lap
42,2007,19,11,,No,,18,Sato,Indianapolis Motor Speedway,Spun off
42,2007,19,24,17,No,,19,Liuzzi,Indianapolis Motor Speedway,Water pressure
42,2007,19,26,13,No,,20,Speed,Indianapolis Motor Speedway,+2 Laps
42,2007,19,16,14,No,,21,Sutil,Indianapolis Motor Speedway,+2 Laps
42,2007,19,27,15,No,,22,Albers,Indianapolis Motor Speedway,+3 Laps
43,2007,8,13,2,No,Second,1,Massa,Circuit de Nevers Magny-Cours,Finished
43,2007,8,1,3,No,Third,2,Hamilton,Circuit de Nevers Magny-Cours,Finished
43,2007,8,8,1,Yes,First,3,RÃ_ikkÃ¶nen,Circuit de Nevers Magny-Cours,Finished
43,2007,8,9,4,No,,4,Kubica,Circuit de Nevers Magny-Cours,Finished
43,2007,8,21,6,No,,5,Fisichella,Circuit de Nevers Magny-Cours,Finished
43,2007,8,5,15,No,,6,Kovalainen,Circuit de Nevers Magny-Cours,+1 Lap
43,2007,8,2,5,No,,7,Heidfeld,Circuit de Nevers Magny-Cours,Finished
43,2007,8,15,,No,,8,Trulli,Circuit de Nevers Magny-Cours,Collision
43,2007,8,3,9,No,,9,Rosberg,Circuit de Nevers Magny-Cours,Finished
43,2007,8,4,7,No,,10,Alonso,Circuit de Nevers Magny-Cours,Finished
43,2007,8,23,10,No,,11,Schumacher,Circuit de Nevers Magny-Cours,+1 Lap
43,2007,8,18,8,No,,12,Button,Circuit de Nevers Magny-Cours,Finished
43,2007,8,22,11,No,,13,Barrichello,Circuit de Nevers Magny-Cours,+1 Lap
43,2007,8,17,12,No,,14,Webber,Circuit de Nevers Magny-Cours,+1 Lap
43,2007,8,26,,No,,15,Speed,Circuit de Nevers Magny-Cours,Gearbox
43,2007,8,14,13,No,,16,Coulthard,Circuit de Nevers Magny-Cours,+1 Lap
43,2007,8,24,,No,,17,Liuzzi,Circuit de Nevers Magny-Cours,Collision
43,2007,8,25,14,No,,18,Wurz,Circuit de Nevers Magny-Cours,+1 Lap
43,2007,8,19,,No,,19,Davidson,Circuit de Nevers Magny-Cours,Collision
43,2007,8,27,,No,,20,Albers,Circuit de Nevers Magny-Cours,Refuelling
43,2007,8,16,17,No,,21,Sutil,Circuit de Nevers Magny-Cours,+2 Laps
43,2007,8,11,16,No,,22,Sato,Circuit de Nevers Magny-Cours,+2 Laps
44,2007,9,1,3,No,Third,1,Hamilton,Silverstone Circuit,Finished
44,2007,9,8,1,Yes,First,2,RÃ_ikkÃ¶nen,Silverstone Circuit,Finished
44,2007,9,4,2,No,Second,3,Alonso,Silverstone Circuit,Finished
44,2007,9,13,5,No,,4,Massa,Silverstone Circuit,Finished
44,2007,9,9,4,No,,5,Kubica,Silverstone Circuit,Finished
44,2007,9,23,,No,,6,Schumacher,Silverstone Circuit,Wheel
44,2007,9,5,7,No,,7,Kovalainen,Silverstone Circuit,+1 Lap
44,2007,9,21,8,No,,8,Fisichella,Silverstone Circuit,+1 Lap
44,2007,9,2,6,No,,9,Heidfeld,Silverstone Circuit,Finished
44,2007,9,15,,No,,10,Trulli,Silverstone Circuit,Retired
44,2007,9,17,,No,,11,Webber,Silverstone Circuit,Hydraulics
44,2007,9,14,11,No,,12,Coulthard,Silverstone Circuit,+1 Lap
44,2007,9,25,13,No,,13,Wurz,Silverstone Circuit,+1 Lap
44,2007,9,22,9,No,,14,Barrichello,Silverstone Circuit,+1 Lap
44,2007,9,26,,No,,15,Speed,Silverstone Circuit,Accident
44,2007,9,24,16,No,,16,Liuzzi,Silverstone Circuit,Gearbox
44,2007,9,3,12,No,,17,Rosberg,Silverstone Circuit,+1 Lap
44,2007,9,18,10,No,,18,Button,Silverstone Circuit,+1 Lap
44,2007,9,19,,No,,19,Davidson,Silverstone Circuit,Mechanical
44,2007,9,16,,No,,20,Sutil,Silverstone Circuit,Engine
44,2007,9,11,14,No,,21,Sato,Silverstone Circuit,+2 Laps
44,2007,9,27,15,No,,22,Albers,Silverstone Circuit,+2 Laps
45,2007,20,8,,No,,1,RÃ_ikkÃ¶nen,NÃ_rburgring,Hydraulics
45,2007,20,4,1,Yes,First,2,Alonso,NÃ_rburgring,Finished
45,2007,20,13,2,No,Second,3,Massa,NÃ_rburgring,Finished
45,2007,20,2,6,No,,4,Heidfeld,NÃ_rburgring,Finished
45,2007,20,9,7,No,,5,Kubica,NÃ_rburgring,Finished
45,2007,20,17,3,No,Third,6,Webber,NÃ_rburgring,Finished
45,2007,20,5,8,No,,7,Kovalainen,NÃ_rburgring,+1 Lap
45,2007,20,15,13,No,,8,Trulli,NÃ_rburgring,+1 Lap
45,2007,20,23,,No,,9,Schumacher,NÃ_rburgring,Collision
45,2007,20,1,9,No,,10,Hamilton,NÃ_rburgring,+1 Lap
45,2007,20,3,,No,,11,Rosberg,NÃ_rburgring,Spun off
45,2007,20,25,4,No,,12,Wurz,NÃ_rburgring,Finished
45,2007,20,21,10,No,,13,Fisichella,NÃ_rburgring,+1 Lap
45,2007,20,22,11,No,,14,Barrichello,NÃ_rburgring,+1 Lap
45,2007,20,19,12,No,,15,Davidson,NÃ_rburgring,+1 Lap
45,2007,20,11,,No,,16,Sato,NÃ_rburgring,Retired
45,2007,20,18,,No,,17,Button,NÃ_rburgring,Spun off
45,2007,20,26,,No,,18,Speed,NÃ_rburgring,Spun off
45,2007,20,24,,No,,19,Liuzzi,NÃ_rburgring,Spun off
45,2007,20,14,5,No,,20,Coulthard,NÃ_rburgring,Finished
45,2007,20,16,,No,,21,Sutil,NÃ_rburgring,Spun off
45,2007,20,28,,No,,22,Winkelhock,NÃ_rburgring,Hydraulics
46,2007,11,4,4,No,,1,Alonso,Hungaroring,Finished
46,2007,11,1,1,Yes,First,2,Hamilton,Hungaroring,Finished
46,2007,11,2,3,No,Third,3,Heidfeld,Hungaroring,Finished
46,2007,11,8,2,No,Second,4,RÃ_ikkÃ¶nen,Hungaroring,Finished
46,2007,11,3,7,No,,5,Rosberg,Hungaroring,Finished
46,2007,11,23,6,No,,6,Schumacher,Hungaroring,Finished
46,2007,11,9,5,No,,7,Kubica,Hungaroring,Finished
46,2007,11,21,12,No,,8,Fisichella,Hungaroring,+1 Lap
46,2007,11,15,10,No,,9,Trulli,Hungaroring,+1 Lap
46,2007,11,17,9,No,,10,Webber,Hungaroring,Finished
46,2007,11,14,11,No,,11,Coulthard,Hungaroring,+1 Lap
46,2007,11,5,8,No,,12,Kovalainen,Hungaroring,Finished
46,2007,11,25,14,No,,13,Wurz,Hungaroring,+1 Lap
46,2007,11,13,13,No,,14,Massa,Hungaroring,+1 Lap
46,2007,11,19,,No,,15,Davidson,Hungaroring,Accident
46,2007,11,24,,No,,16,Liuzzi,Hungaroring,Electrical
46,2007,11,18,,No,,17,Button,Hungaroring,Throttle
46,2007,11,22,18,No,,18,Barrichello,Hungaroring,+2 Laps
46,2007,11,11,15,No,,19,Sato,Hungaroring,+1 Lap
46,2007,11,20,16,No,,20,Vettel,Hungaroring,+1 Lap
46,2007,11,16,17,No,,21,Sutil,Hungaroring,+2 Laps
46,2007,11,29,,No,,22,Yamamoto,Hungaroring,Accident
47,2007,5,13,1,Yes,First,1,Massa,Istanbul Park,Finished
47,2007,5,1,5,No,,2,Hamilton,Istanbul Park,Finished
47,2007,5,8,2,No,Second,3,RÃ_ikkÃ¶nen,Istanbul Park,Finished
47,2007,5,4,3,No,Third,4,Alonso,Istanbul Park,Finished
47,2007,5,9,8,No,,5,Kubica,Istanbul Park,Finished
47,2007,5,2,4,No,,6,Heidfeld,Istanbul Park,Finished
47,2007,5,5,6,No,,7,Kovalainen,Istanbul Park,Finished
47,2007,5,3,7,No,,8,Rosberg,Istanbul Park,Finished
47,2007,5,15,16,No,,9,Trulli,Istanbul Park,+1 Lap
47,2007,5,21,9,No,,10,Fisichella,Istanbul Park,Finished
47,2007,5,19,14,No,,11,Davidson,Istanbul Park,+1 Lap
47,2007,5,17,,No,,12,Webber,Istanbul Park,Hydraulics
47,2007,5,14,10,No,,13,Coulthard,Istanbul Park,Finished
47,2007,5,25,11,No,,14,Wurz,Istanbul Park,Finished
47,2007,5,24,15,No,,15,Liuzzi,Istanbul Park,+1 Lap
47,2007,5,23,12,No,,16,Schumacher,Istanbul Park,+1 Lap
47,2007,5,11,18,No,,17,Sato,Istanbul Park,+1 Lap
47,2007,5,20,19,No,,18,Vettel,Istanbul Park,+1 Lap
47,2007,5,16,21,No,,19,Sutil,Istanbul Park,Fuel pressure
47,2007,5,29,20,No,,20,Yamamoto,Istanbul Park,+2 Laps
47,2007,5,18,13,No,,21,Button,Istanbul Park,+1 Lap
47,2007,5,22,17,No,,22,Barrichello,Istanbul Park,+1 Lap
48,2007,14,4,1,Yes,First,1,Alonso,Autodromo Nazionale di Monza,Finished
48,2007,14,1,2,No,Second,2,Hamilton,Autodromo Nazionale di Monza,Finished
48,2007,14,13,,No,,3,Massa,Autodromo Nazionale di Monza,Suspension
48,2007,14,2,4,No,,4,Heidfeld,Autodromo Nazionale di Monza,Finished
48,2007,14,8,3,No,Third,5,RÃ_ikkÃ¶nen,Autodromo Nazionale di Monza,Finished
48,2007,14,9,5,No,,6,Kubica,Autodromo Nazionale di Monza,Finished
48,2007,14,5,7,No,,7,Kovalainen,Autodromo Nazionale di Monza,Finished
48,2007,14,3,6,No,,8,Rosberg,Autodromo Nazionale di Monza,Finished
48,2007,14,15,11,No,,9,Trulli,Autodromo Nazionale di Monza,Finished
48,2007,14,18,8,No,,10,Button,Autodromo Nazionale di Monza,Finished
48,2007,14,17,9,No,,11,Webber,Autodromo Nazionale di Monza,Finished
48,2007,14,22,10,No,,12,Barrichello,Autodromo Nazionale di Monza,Finished
48,2007,14,25,13,No,,13,Wurz,Autodromo Nazionale di Monza,+1 Lap
48,2007,14,19,14,No,,14,Davidson,Autodromo Nazionale di Monza,+1 Lap
48,2007,14,21,12,No,,15,Fisichella,Autodromo Nazionale di Monza,+1 Lap
48,2007,14,20,18,No,,16,Vettel,Autodromo Nazionale di Monza,+1 Lap
48,2007,14,11,16,No,,17,Sato,Autodromo Nazionale di Monza,+1 Lap
48,2007,14,23,15,No,,18,Schumacher,Autodromo Nazionale di Monza,+1 Lap
48,2007,14,24,17,No,,19,Liuzzi,Autodromo Nazionale di Monza,+1 Lap
48,2007,14,14,,No,,20,Coulthard,Autodromo Nazionale di Monza,Accident
48,2007,14,16,19,No,,21,Sutil,Autodromo Nazionale di Monza,+1 Lap
48,2007,14,29,20,No,,22,Yamamoto,Autodromo Nazionale di Monza,+1 Lap
49,2007,13,8,1,Yes,First,1,RÃ_ikkÃ¶nen,Circuit de Spa-Francorchamps,Finished
49,2007,13,13,2,No,Second,2,Massa,Circuit de Spa-Francorchamps,Finished
49,2007,13,4,3,No,Third,3,Alonso,Circuit de Spa-Francorchamps,Finished
49,2007,13,1,4,No,,4,Hamilton,Circuit de Spa-Francorchamps,Finished
49,2007,13,3,6,No,,5,Rosberg,Circuit de Spa-Francorchamps,Finished
49,2007,13,2,5,No,,6,Heidfeld,Circuit de Spa-Francorchamps,Finished
49,2007,13,17,7,No,,7,Webber,Circuit de Spa-Francorchamps,Finished
49,2007,13,15,11,No,,8,Trulli,Circuit de Spa-Francorchamps,Finished
49,2007,13,5,8,No,,9,Kovalainen,Circuit de Spa-Francorchamps,Finished
49,2007,13,23,10,No,,10,Schumacher,Circuit de Spa-Francorchamps,Finished
49,2007,13,14,,No,,11,Coulthard,Circuit de Spa-Francorchamps,Hydraulics
49,2007,13,18,,No,,12,Button,Circuit de Spa-Francorchamps,Hydraulics
49,2007,13,24,12,No,,13,Liuzzi,Circuit de Spa-Francorchamps,+1 Lap
49,2007,13,9,9,No,,14,Kubica,Circuit de Spa-Francorchamps,Finished
49,2007,13,25,,No,,15,Wurz,Circuit de Spa-Francorchamps,Fuel pressure
49,2007,13,20,,No,,16,Vettel,Circuit de Spa-Francorchamps,Steering
49,2007,13,22,13,No,,17,Barrichello,Circuit de Spa-Francorchamps,+1 Lap
49,2007,13,11,15,No,,18,Sato,Circuit de Spa-Francorchamps,+1 Lap
49,2007,13,16,14,No,,19,Sutil,Circuit de Spa-Francorchamps,+1 Lap
49,2007,13,19,16,No,,20,Davidson,Circuit de Spa-Francorchamps,+1 Lap
49,2007,13,29,17,No,,21,Yamamoto,Circuit de Spa-Francorchamps,+1 Lap
49,2007,13,21,,No,,22,Fisichella,Circuit de Spa-Francorchamps,Suspension
50,2007,16,1,1,Yes,First,1,Hamilton,Fuji Speedway,Finished
50,2007,16,4,,No,,2,Alonso,Fuji Speedway,Accident
50,2007,16,8,3,No,Third,3,RÃ_ikkÃ¶nen,Fuji Speedway,Finished
50,2007,16,13,6,No,,4,Massa,Fuji Speedway,Finished
50,2007,16,2,14,No,,5,Heidfeld,Fuji Speedway,Technical
50,2007,16,18,11,No,,6,Button,Fuji Speedway,Suspension
50,2007,16,17,,No,,7,Webber,Fuji Speedway,Collision
50,2007,16,20,,No,,8,Vettel,Fuji Speedway,Collision
50,2007,16,9,7,No,,9,Kubica,Fuji Speedway,Finished
50,2007,16,21,5,No,,10,Fisichella,Fuji Speedway,Finished
50,2007,16,5,2,No,Second,11,Kovalainen,Fuji Speedway,Finished
50,2007,16,14,4,No,,12,Coulthard,Fuji Speedway,Finished
50,2007,16,15,13,No,,13,Trulli,Fuji Speedway,+1 Lap
50,2007,16,24,9,No,,14,Liuzzi,Fuji Speedway,Finished
50,2007,16,23,,No,,15,Schumacher,Fuji Speedway,Puncture
50,2007,16,3,,No,,16,Rosberg,Fuji Speedway,Electronics
